status	key	category	source	traditional
covered	equip.Festival Turtle Cap.name	Equips	Lucky Turtle Cap	
covered	equip.Festive Gift Box.name	Equips	Ribboned Gift Box	
covered	equip.Fire Shield.name	Equips	Molten Core Heater	
covered	equip.Flame Spirit.name	Equips	Flame Spirit Horns	
covered	equip.Flame Tongue Kunai.name	Equips	Flame Tongue Kunai	
covered	equip.Flameburst Kunai.name	Equips	Flameburst Kunai	
covered	equip.Fleetrunner.name	Equips	Fleetrunner	
covered	equip.Flintlock Pistol.name	Equips	Flintlock Pistol	
covered	equip.Focus Band.name	Equips	Focus Band	
covered	equip.Forest Friend Hat.name	Equips	Forest Friend Hat	
covered	equip.ForestChest.name	Equips	Forest Chest	
covered	equip.ForestFeet.name	Equips	Forest Shoes	
covered	equip.ForestLegs.name	Equips	Forest Legs	
covered	equip.Fortified Guardwall.name	Equips	Fortified Guardwall	
covered	equip.Frost Mark.name	Equips	Frost Mark	
covered	equip.Frostfang.name	Equips	Frostfang	
covered	equip.Frostscale Helm.name	Equips	Frostscale Helm	
covered	equip.Frostshard.name	Equips	Frostshard	
covered	equip.Frostspire Kunai.name	Equips	Frostspire Kunai	
covered	equip.Fruit Bowl.name	Equips	Basket of Fruit	
covered	equip.Funny Glasses.name	Equips	Disguise Glasses	
covered	equip.Fur Hood.name	Equips	Fur Hood	
covered	equip.Game Master Utility.name	Equips	Game Master Utility	
covered	equip.GameMaster.name	Grimoires	Game Master	
covered	equip.Gatling Gun.name	Equips	Gatling Gun	
covered	equip.Ghostly Hat.name	Equips	Ghostly Hat	
covered	equip.Glimmerthorn.name	Equips	Glimmerthorn	
covered	equip.Glove_Agi.name	Equips	Speed Gauntlets	
covered	equip.Glove_Dex.name	Equips	Precision Gauntlets	
covered	equip.Glove_Int.name	Equips	Mind Gauntlets	
covered	equip.Glove_Luk.name	Equips	Fate Gauntlets	
covered	equip.Glove_Str.name	Equips	Power Gauntlets	
covered	equip.Glove_Vit.name	Equips	Endurance Gauntlets	
covered	equip.Golden Aegis.name	Equips	Golden Aegis	
covered	equip.Golden Axe.name	Equips	Golden Axe	
covered	equip.Golden Crest.name	Equips	Golden Crest	
covered	equip.Golden Crown.name	Equips	Golden Crown	
covered	equip.Golden Hammer.name	Equips	Golden Hammer	
covered	equip.Golden Hoop.name	Equips	Golden Hoop	
covered	equip.Grasping Eye Urn.name	Equips	Grasping Eye Urn	
covered	equip.Grave Helm.name	Equips	Grave Helm	
covered	equip.GravemarrowChest.name	Equips	Gravemarrow Chest	
covered	equip.GravemarrowFeet.name	Equips	Gravemarrow Shoes	
covered	equip.GravemarrowLegs.name	Equips	Gravemarrow Legs	
covered	equip.Gravestone Breaker.name	Equips	Gravestone Breaker	
covered	equip.Green Shell.name	Equips	Green Shell	
covered	equip.Grim Reaper Scythe.name	Equips	Life Drinker	
covered	equip.Guardblade.name	Equips	Guardblade	
covered	equip.Happy Chipper Hat.name	Equips	Happy Chipper Hat	
covered	equip.Harvester of Souls.name	Equips	Harvester of Souls	
covered	equip.Hawkeye Crossbow.name	Equips	Hawkeye Crossbow	
covered	equip.Heart Vessel.name	Equips	Heart Vessel	
covered	equip.Heartgaze Shades.name	Equips	Heartgaze Shades	
covered	equip.Heartloop Earring.name	Equips	Heartloop Earring	
covered	equip.Hellfire Staff.name	Equips	Hellfire Staff	
covered	equip.Hellhorn Hood.name	Equips	Hellhorn Hood	
covered	equip.Hermit Hood.name	Equips	Hermit Hood	
covered	equip.Hexweaver Hat.name	Equips	Hexweaver Hat	
covered	equip.Holy Shield.name	Equips	Holy Crest	
covered	equip.Holy Staff.name	Equips	Holy Staff	
covered	equip.Hornbrand.name	Equips	Hornbrand	
covered	equip.Horned Crusader Helm.name	Equips	Horned Crusader Helm	
covered	equip.Horned Vanguard.name	Equips	Viking Helm	
covered	equip.Hunting Knife.name	Equips	Hunting Knife	
covered	equip.Hunting Pike.name	Equips	Hunting Pike	
covered	equip.Insect Carapace.name	Equips	Insect Carapace	
covered	equip.Iron Ankh.name	Equips	Iron Ankh	
covered	equip.Iron Bulwark.name	Equips	Iron Bulwark	
covered	equip.Iron Fortitude.name	Equips	Iron Fortitude	
covered	equip.Iron Guard Helm.name	Equips	Guard Helm	
covered	equip.Iron Halo.name	Equips	Saint's Burden	
covered	equip.Iron Morningstar.name	Equips	Iron Morningstar	
covered	equip.Iron Reaver.name	Equips	Iron Reaver	
covered	equip.Iron Spear.name	Equips	Iron Spear	
covered	equip.Iron Spire.name	Equips	Chained Spire	
covered	equip.Ironhorn Cap.name	Equips	Gorehorn Helm	
covered	equip.Ironshade Helm.name	Equips	Ironshade Helm	
covered	equip.IslandChest.name	Equips	Island Spirit Chest	
covered	equip.IslandFeet.name	Equips	Island Spirit Shoes	
covered	equip.IslandLegs.name	Equips	Island Spirit Legs	
covered	equip.Jagtooth.name	Equips	Jagtooth	
covered	equip.Jester Hat.name	Equips	Jester Hat	
covered	equip.Jewelcrest Mace.name	Equips	Jewelcrest Mace	
covered	equip.Knife.name	Equips	Knife	
covered	equip.Knight_1.name	Equips	Breaking Advance	
covered	equip.Knight_2.name	Equips	Sweeping Order	
covered	equip.Knight_3.name	Equips	Lightning Stance	
covered	equip.Knight_4.name	Equips	Rescuing Throw	
covered	equip.Knight_5.name	Equips	Iron Response	
covered	equip.Knight_6.name	Equips	Vanguard Doctrine	
covered	equip.KnightChest.name	Equips	Skystrider Chest	
covered	equip.KnightFeet.name	Equips	Skystrider Shoes	
covered	equip.KnightLegs.name	Equips	Skystrider Legs	
covered	equip.Knuckleband.name	Equips	Knuckleband	
covered	equip.Kunai.name	Equips	Kunai	
covered	equip.Launcher.name	Equips	Launcher	
covered	equip.Leaf Mask.name	Equips	Leaf Mask	
covered	equip.Leg_Agi.name	Equips	Speed Greaves	
covered	equip.Leg_Dex.name	Equips	Precision Greaves	
covered	equip.Leg_Int.name	Equips	Mind Greaves	
covered	equip.Leg_Luk.name	Equips	Fate Greaves	
covered	equip.Leg_Str.name	Equips	Power Greaves	
covered	equip.Leg_Vit.name	Equips	Endurance Greaves	
covered	equip.Legionnaire Helm.name	Equips	Legionnaire Helm	
covered	equip.Life Staff.name	Equips	Life Staff	
covered	equip.Lifebloom Shoes.name	Equips	Lifebloom Shoes	
covered	equip.Longbow.name	Equips	Longbow	
covered	equip.Lucky Drops.name	Equips	Lucky Drops	
covered	equip.Lute.name	Equips	Lute	
covered	equip.Luxbane.name	Equips	Luxbane	
covered	equip.Luxspire.name	Equips	Luxspire	
covered	equip.Mace.name	Equips	Mace	
covered	equip.Mage Guard.name	Equips	Mage Guard	
covered	equip.Mage Plate.name	Equips	Mage Plate	
covered	equip.Mage_1.name	Equips	Elementalist	
covered	equip.Mage_2.name	Equips	Spellshot	
covered	equip.Mage_3.name	Equips	Blink Step	
covered	equip.Mage_4.name	Equips	Ley Pulse	
covered	equip.Mage_5.name	Equips	Frostglass	
covered	equip.Mage_6.name	Equips	Combustion	
covered	equip.MageChest.name	Equips	Spellthread Chest	
covered	equip.MageFeet.name	Equips	Spellthread Shoes	
covered	equip.MageLegs.name	Equips	Spellthread Legs	
covered	equip.Mana Cask.name	Equips	Mana Cask	
covered	equip.Mana Potion.name	Equips	Elsi's Mana Potion	
covered	equip.Master Axe.name	Equips	Master Axe	
covered	equip.Master Codex.name	Equips	Master Codex	
covered	equip.Master Dagger.name	Equips	Master Dagger	
covered	equip.Master Hammer.name	Equips	Master Hammer	
covered	equip.Master Katar.name	Equips	Master Katar	
covered	equip.Master Revolver.name	Equips	Master Pistol	
covered	equip.Master Scythe.name	Equips	Master Scythe	
covered	equip.Master Slingshot.name	Equips	Master Bow	
covered	equip.Master Spear.name	Equips	Master Spear	
covered	equip.Master Sword.name	Equips	Master Sword	
covered	equip.Master Wand.name	Equips	Master Staff	
covered	equip.Mechanical Core.name	Equips	Mechanical Core	
covered	equip.Meteoric Staff.name	Equips	Meteoric Staff	
covered	equip.Mindweave.name	Equips	Mindweave	
covered	equip.Mirage Cloak.name	Equips	Mirage Cloak	
covered	equip.Mischief Gift Box.name	Equips	Mischief Gift Box	
covered	equip.Mitre of Sanctity.name	Equips	Mitre of Sanctity	
covered	equip.Molten Core.name	Equips	Sunstone Geode	
covered	equip.Moonfrost.name	Equips	Moonfrost	
covered	equip.Moonshadow Hat.name	Equips	Moonshadow Hat	
covered	equip.Moonweave Gloves.name	Equips	Moonweave Band	
covered	equip.Mystic Hat.name	Equips	Mystic Hat	
covered	equip.Mystic Hood.name	Equips	Mystic Hood	
covered	equip.Necronomicon.name	Equips	Necronomicon	
covered	equip.Neko Hood.name	Equips	Neko Hood	
covered	equip.Night Chest.name	Equips	Night Armor	
covered	equip.Night Feet.name	Equips	Night Boots	
covered	equip.Night Helm.name	Equips	Night Helm	
covered	equip.Night Legs.name	Equips	Night Greaves	
covered	equip.Night Shield.name	Equips	Compass of Dawn	
covered	equip.Nightfang Stud.name	Equips	Nightfang Stud	
covered	equip.Ninja Hood.name	Equips	Ninja Hood	
covered	equip.Nomad Hood.name	Equips	Nomad Hood	
covered	equip.NoviceChest.name	Equips	Novice Chest	
covered	equip.NoviceFeet.name	Equips	Novice Shoes	
covered	equip.NoviceLegs.name	Equips	Novice Legs	
covered	equip.Oak Bow.name	Equips	Oak Bow	
covered	equip.Oathbound Helm.name	Equips	Oathbound Helm	
covered	equip.Obsidian Band.name	Equips	Obsidian Band	
covered	equip.Obsidian Edge.name	Equips	Obsidian Edge	
covered	equip.Obsidian Loop.name	Equips	Obsidian Loop	
covered	equip.Obsidian Pillar.name	Equips	Sealed Scroll Totem	
covered	equip.Ocular Grimoire.name	Equips	Ocular Grimoire	
covered	equip.Onyx Bolt.name	Equips	Onyx Bolt	
covered	equip.Ornamented Staff.name	Equips	Ornamented Staff	
covered	equip.Oxygen Tank.name	Equips	Dangerous Tank	
covered	equip.Paladin Crest.name	Equips	Paladin Crest	
covered	equip.Paladin_1.name	Equips	Resolute Pose	
covered	equip.Paladin_2.name	Equips	Crushing Advance	
covered	equip.Paladin_3.name	Equips	Sacred Bastion	
covered	equip.Paladin_4.name	Equips	Divine Retribution	
covered	equip.Parrying Knife.name	Equips	Parrying Knife	
covered	equip.Phantom Kunai.name	Equips	Phantom Kunai	
covered	equip.Phantom Mask.name	Equips	Phantom Mask	
covered	equip.Piercer.name	Equips	Piercer	
covered	equip.Pirate Hat.name	Equips	Pirate Hat	
covered	equip.PirateChest.name	Equips	Pirate Coat	
covered	equip.PirateFeet.name	Equips	Pirate Shoes	
covered	equip.PirateGloves.name	Equips	Pirate Hook	
covered	equip.PirateLegs.name	Equips	Pirate Pants	
covered	equip.Pistol.name	Equips	Pistol	
covered	equip.Plasma Helmet.name	Equips	Plasma Helmet	
covered	equip.Plasma Shell.name	Equips	Plasma Shell	
covered	equip.Plasma Sword Blue.name	Equips	Azure Flow	
covered	equip.Plasma Sword Purple.name	Equips	Violet Arc	
covered	equip.Plasma Sword Yellow.name	Equips	Solar Pulse	
covered	equip.PlasmaChest.name	Equips	Plasma Suit	
covered	equip.PlasmaFeet.name	Equips	Plasma Boots	
covered	equip.PlasmaLegs.name	Equips	Plasma Greaves	
covered	equip.Plum Talisman.name	Equips	Plum Talisman	
covered	equip.Potion Bowl.name	Equips	Alchemist's Bowl	
covered	equip.Potion Gourd.name	Equips	Sealed Potion Gourd	
covered	equip.Potions.name	Equips	Potion Pouch	
covered	equip.Priest_1.name	Equips	Veil of the Exorcist	
covered	equip.Priest_2.name	Equips	Martyr's Oath	
covered	equip.Priest_3.name	Equips	Exorcist's Brand	
covered	equip.Priest_4.name	Equips	Eclipsing Aegis	
covered	equip.Priest_5.name	Equips	Overflowing Grace	
covered	equip.Priest_6.name	Equips	Resurrection Pact	
covered	equip.Priest_7.name	Equips	Purity	
covered	equip.Priest_8.name	Equips	Sanctuary Doctrine	
covered	equip.Pumpkin Head.name	Equips	Jack-o'-lantern	
covered	equip.Quillcap.name	Equips	Quillcap	
covered	equip.Quiver of Thorns.name	Equips	Quiver of Thorns	
covered	equip.Quiver.name	Equips	Quiver	
covered	equip.Radiant Dagger.name	Equips	Radiant Dagger	
covered	equip.Radiant Lyra.name	Equips	Radiant Lyra	
covered	equip.Radiant Wand.name	Equips	Radiant Staff	
covered	equip.Ragebound Fury.name	Equips	Ragebound Fury	
covered	equip.Raider Helm.name	Equips	Raider Helm	
covered	equip.Ram Skull Mask.name	Equips	Ram Skull Mask	
covered	equip.Ransack.name	Equips	Tomato Basket	
covered	equip.Razor Edge.name	Equips	Razor's Edge	
covered	equip.Razor Kunai.name	Equips	Razor Kunai	
covered	equip.Reaper Scythe.name	Equips	Grim Scythe	
covered	equip.Recurve Bow.name	Equips	Recurve Bow	
covered	equip.Red Maw.name	Equips	Red Maw	
covered	equip.Red Shell.name	Equips	Terrapin v2000	
covered	equip.Regal Tricorne.name	Equips	Regal Tricorne	
covered	equip.Reindeer Headband.name	Equips	Reindeer Headband	
covered	equip.Reindeer Hood.name	Equips	Reindeer Hood	
covered	equip.ReindeerChest.name	Equips	Reindeer Chest	
covered	equip.ReindeerFeet.name	Equips	Reindeer Shoes	
covered	equip.ReindeerGloves.name	Equips	Reindeer Gloves	
covered	equip.ReindeerLegs.name	Equips	Reindeer Legs	
covered	equip.Relic Trident.name	Equips	Relic Trident	
covered	equip.Repeater Crossbow.name	Equips	Repeater Crossbow	
covered	equip.Resonant Headphones.name	Equips	Resonant Headphones	
covered	equip.Rifle.name	Equips	Rifle	
covered	equip.Riftbreaker.name	Equips	Riftbreaker	
covered	equip.Rod.name	Equips	Rod	
covered	equip.Rogue_1.name	Equips	Silent Circle	
covered	equip.Rogue_2.name	Equips	Shadow Trail	
covered	equip.Rogue_3.name	Equips	Venom Bloom	
covered	equip.Rogue_4.name	Equips	Shadow Dance	
covered	equip.Rogue_5.name	Equips	Hidden Strikes	
covered	equip.Round Glasses.name	Equips	Round Glasses	
covered	equip.Round Shield.name	Equips	Round Shield	
covered	equip.Royal Crest.name	Equips	Royal Crest	
covered	equip.Royal Dagger.name	Equips	Royal Dagger	
covered	equip.Royal Fang.name	Equips	Royal Fang	
covered	equip.Runeborn Visor.name	Equips	Runeborn Visor	
covered	equip.Runecall.name	Equips	Runecall	
covered	equip.Runed Staff.name	Equips	Runed Staff	
covered	equip.Runesmasher.name	Equips	Runesmasher	
covered	equip.Runesteel.name	Equips	Runesteel	
covered	equip.Rusted Binocs.name	Equips	Rusted Binoculars	
covered	equip.Safety Helmet.name	Equips	Safety Helmet	
covered	equip.SafetyChest.name	Equips	Safety Chest	
covered	equip.SafetyFeet.name	Equips	Safety Shoes	
covered	equip.SafetyGloves.name	Equips	Safety Gloves	
covered	equip.SafetyLegs.name	Equips	Safety Legs	
covered	equip.Sailor Cap.name	Equips	Sailor Cap	
covered	equip.SanctifiedChest.name	Equips	Sanctified Chest	
covered	equip.SanctifiedFeet.name	Equips	Sanctified Shoes	
covered	equip.SanctifiedLegs.name	Equips	Sanctified Legs	
covered	equip.Sanctum Gloves.name	Equips	Sanctum Gloves	
covered	equip.Sanctum Guard.name	Equips	Sanctum Guard	
covered	equip.SantaChest.name	Equips	Santa Chest	
covered	equip.SantaFeet.name	Equips	Santa Shoes	
covered	equip.SantaGloves.name	Equips	Santa Gloves	
covered	equip.SantaHat.name	Equips	Santa Hat	
covered	equip.SantaLegs.name	Equips	Santa Legs	
covered	equip.Sapphire Crown.name	Equips	Sapphire Crown	
covered	equip.Sapphire Guard.name	Equips	Stormplate Helm	
covered	equip.Satchel of Embers.name	Equips	Satchel of Embers	
covered	equip.Scalpel.name	Equips	Scalpel	
covered	equip.Scholar Glasses.name	Equips	Scholar Glasses	
covered	equip.Scout_1.name	Equips	Chain Reaction	
covered	equip.Scout_2.name	Equips	Hunting Ground	
covered	equip.Scout_3.name	Equips	Skirmisher's Flow	
covered	equip.Scout_4.name	Equips	Suppressing Shot	
covered	equip.Scout_5.name	Equips	Eagle Eye	
covered	equip.Scrapfang.name	Equips	Scrapfang	
covered	equip.Scroll Case.name	Equips	Scroll Case	
covered	equip.Scroll Charm.name	Equips	Scroll Charm	
covered	equip.Scythe.name	Equips	Scythe	
covered	equip.Seedling Satchel.name	Equips	Seedling Satchel	
covered	equip.Serpent Ring.name	Equips	Serpent Ring	
covered	equip.Shadow Dancers.name	Equips	Shadow Dancers	
covered	equip.Shadow Shield.name	Equips	Shadowsteel Guard	
covered	equip.Shady Specs.name	Equips	Shady Specs	
covered	equip.Sharkbite Hood.name	Equips	Sharkbite Hood	
covered	equip.Sharpened Visor.name	Equips	Sharpened Visor	
covered	equip.Shinobi_1.name	Equips	Silent Execution	
covered	equip.Shinobi_2.name	Equips	Sealed Fate	
covered	equip.Shinobi_3.name	Equips	Honed Technique	
covered	equip.Shinobi_4.name	Equips	Phantom Manuscript	
covered	equip.Shotgun.name	Equips	Shotgun	
covered	equip.Shuriken.name	Equips	Fuma Shuriken	
covered	equip.Silence of Night.name	Equips	Rhythm of Night	
covered	equip.Skull Emblem.name	Equips	Skull Emblem	
covered	equip.Skull Lord Totem.name	Equips	Skull Lord Totem	
covered	equip.Skull Pendant.name	Equips	Skull Pendant	
covered	equip.Skullhacker.name	Equips	Skullhacker	
covered	equip.Sky Raider Hat.name	Equips	Sky Raider Hat	
covered	equip.Skybreaker Staff.name	Equips	Skybreaker Staff	
covered	equip.Skywing Mask.name	Equips	Skywing Mask	
covered	equip.Slingshot.name	Equips	Slingshot	
covered	equip.Sniper Rifle.name	Equips	Sniper Rifle	
covered	equip.Snowbun Earmuffs.name	Equips	Snowbun Earmuffs	
covered	equip.Snowman Head.name	Equips	Snowman Head	
covered	equip.Solar Relic.name	Equips	Solar Relic	
covered	equip.Solar Spear.name	Equips	Solar Spear	
covered	equip.Solaris Blade.name	Equips	Solaris Blade	
covered	equip.Sonic Shoes.name	Equips	Sonic Shoes	
covered	equip.Soul Reaper Scythe.name	Equips	Blight Reaver	
covered	equip.SoulbinderChest.name	Equips	Soulforged Chest	
covered	equip.SoulbinderFeet.name	Equips	Soulforged Shoes	
covered	equip.SoulbinderLegs.name	Equips	Soulforged Legs	
covered	equip.Spiked Club.name	Equips	Spiked Club	
covered	equip.Spiked Familiar.name	Equips	Shardling Familiar	
covered	equip.Spiked Helm.name	Equips	Blackthorn Helm	
covered	equip.Spikesteel Helm.name	Equips	Spikesteel Helm	
covered	equip.Spined Aegis.name	Equips	Spined Aegis	
covered	equip.Spineshard.name	Equips	Spineshard	
covered	equip.Spirit Familiar.name	Equips	Spirit Familiar	
covered	equip.Spirit Ward.name	Equips	Spirit Ward	
covered	equip.Spooky Spell Hat.name	Equips	Spooky Spell Hat	
covered	equip.Springram Horns.name	Equips	Springram Horns	
covered	equip.Staff of Eternis.name	Equips	Staff of Eternis	
covered	equip.Star.name	Equips	Golden Star	
covered	equip.Starbound Hat.name	Equips	Starbound Hat	
covered	equip.Starshine Glasses.name	Equips	Starshine Glasses	
covered	equip.Stiletto.name	Equips	Stiletto	
covered	equip.Stonebound Boots.name	Equips	Stonebound Boots	
covered	equip.Stoneguard.name	Equips	Stoneguard	
covered	equip.Stonepoint Spear.name	Equips	Stonepoint Spear	
covered	equip.Stormburst Crossbow.name	Equips	Stormburst Crossbow	
covered	equip.Stormcall Kunai.name	Equips	Stormcall Kunai	
covered	equip.Stormcaller Totem.name	Equips	Stormcaller Totem	
covered	equip.Stormfeather Kunai.name	Equips	Stormfeather Kunai	
covered	equip.Stormpiercer.name	Equips	Stormpiercer	
covered	equip.StormplateChest.name	Equips	Stormplate Chest	
covered	equip.StormplateFeet.name	Equips	Stormplate Shoes	
covered	equip.StormplateLegs.name	Equips	Stormplate Legs	
covered	equip.Straw Hat.name	Equips	Wanderer's Straw Hat	
covered	equip.Stylish Shades.name	Equips	Stylish Shades	
covered	equip.Summoner_1.name	Equips	Alpha Surge	
covered	equip.Summoner_2.name	Equips	Hexwell Current	
covered	equip.Summoner_3.name	Equips	Banishment Well	
covered	equip.Summoner_4.name	Equips	Resonant Wind	
covered	equip.Summoner_5.name	Equips	Blessed Resonance	
covered	equip.Summoner_6.name	Equips	Soul Chains	
covered	equip.Sun Disc.name	Equips	Shining Sun Shield	
covered	equip.Sun Emblem Helm.name	Equips	Hero's Helm	
covered	equip.Sun Emblem.name	Equips	Sun Emblem	
covered	equip.Sun Lion Crest.name	Equips	Sun Lion Crest	
covered	equip.Sunbound Mitts.name	Equips	Sunbound Mitts	
covered	equip.Suncrest Mace.name	Equips	Suncrest Mace	
covered	equip.Sunflare.name	Equips	Sunflare	
covered	equip.Sunflower Clip.name	Equips	Sunflower Clip	
covered	equip.Sunglasses.name	Equips	Sunglasses	
covered	equip.Sunset Shutters.name	Equips	Cogwheel Goggles	
covered	equip.Swampy Hat.name	Equips	Swampy Hat	
covered	equip.Swift Fang.name	Equips	Serpent Fang	
covered	equip.Sword.name	Equips	Sword	
covered	equip.Teapot Spirit.name	Equips	Teapot Spirit	
covered	equip.Tempest Robes.name	Equips	Tempest Robes	
covered	equip.Tempest Staff.name	Equips	Tempest Staff	
covered	equip.Thief Mask.name	Equips	Thief Mask	
covered	equip.ThiefChest.name	Equips	Ashwalker Chest	
covered	equip.ThiefFeet.name	Equips	Ashwalker Shoes	
covered	equip.ThiefLegs.name	Equips	Ashwalker Legs	
covered	equip.Thundercoil.name	Equips	Thundercoil	
covered	equip.Tiger Hat.name	Equips	Tiger Hat	
covered	equip.Tinker Goggles.name	Equips	Tinker Goggles	
covered	equip.Tinker Mask.name	Equips	Tinker Mask	
covered	equip.Tomahawk.name	Equips	Tomahawk	
covered	equip.Tome of Ages.name	Equips	Tome of Ages	
covered	equip.Top Hat.name	Equips	Top Hat	
covered	equip.Totem Banner.name	Equips	Totem Banner	
covered	equip.Totem Mask.name	Equips	Totem Mask	
covered	equip.Totem Skull Headdress.name	Equips	Spirit Skull Headdress	
covered	equip.Treasure Box.name	Equips	Mini Treasure Chest	
covered	equip.Treasure Chest.name	Equips	Treasure Chest	
covered	equip.Tribal Mask.name	Equips	Tribal Mask	
covered	equip.Trickster Horns.name	Equips	Trickster Horns	
covered	equip.Trident of Tides.name	Equips	Trident of Tides	
covered	equip.Triple Barrel Revolver.name	Equips	Triple Barrel Revolver	
covered	equip.TurtleShell.name	Equips	Turtle Shell	
covered	equip.Twinblade.name	Equips	Twinblade	
covered	equip.Valiant Crown.name	Equips	Valiant Crown	
covered	equip.Valor Helm.name	Equips	Valor Helm	
covered	equip.Ventilator Mask.name	Equips	Ventilator Mask	
covered	equip.Verdant Antlers.name	Equips	Verdant Antlers	
covered	equip.Verdant Core.name	Equips	Verdant Core	
covered	equip.Verdant Striders.name	Equips	Verdant Striders	
covered	equip.Violet Heart Charm.name	Equips	Violet Heart Charm	
covered	equip.Void Urn.name	Equips	Void Urn	
covered	equip.Voidspike Helm.name	Equips	Voidspike Helm	
covered	equip.Voidthreads.name	Equips	Voidthreads	
covered	equip.War Axe.name	Equips	War Axe	
covered	equip.War Banner.name	Equips	War Banner	
covered	equip.Warborn Aegis.name	Equips	Warborn Aegis	
covered	equip.Warlord Emblem Shield.name	Equips	Warlord Emblem Shield	
covered	equip.Warrior_1.name	Equips	Bloodtrail	
covered	equip.Warrior_2.name	Equips	Breakjaw	
covered	equip.Warrior_3.name	Equips	Warmaw	
covered	equip.Warrior_4.name	Equips	Bloodprice	
covered	equip.Warrior_5.name	Equips	Warpath	
covered	equip.Wasteland Cleaver.name	Equips	Wasteland Cleaver	
covered	equip.Water Shield.name	Equips	Frostspire Guard	
covered	equip.Weaver Gauntlets.name	Equips	Weaver Gauntlets	
covered	equip.Weaver_1.name	Equips	Weave of Counter	
covered	equip.Weaver_2.name	Equips	Weave of Guardian	
covered	equip.Weaver_3.name	Equips	Weave of Arcana	
covered	equip.Weaver_4.name	Equips	Weave of Fury	
covered	equip.Weaver_5.name	Equips	Weave of Marksman	
covered	equip.WeaverChest.name	Equips	Weaver Chest	
covered	equip.WeaverFeet.name	Equips	Weaver Shoes	
covered	equip.WeaverLegs.name	Equips	Weaver Legs	
covered	equip.Whale Backpack.name	Equips	Whale Backpack	
covered	equip.Whisper of Thorns.name	Equips	Whisper of Thorns	
covered	equip.Wilderness Pack.name	Equips	Wilderness Pack	
covered	equip.Wildroot Veil.name	Equips	Wildroot Mask	
covered	equip.Willow Staff.name	Equips	Willow Staff	
covered	equip.Wind Shield.name	Equips	Zephyr Cross	
covered	equip.Windcarver.name	Equips	Windcarver	
covered	equip.Windroot.name	Equips	Windroot	
covered	equip.WindstriderChest.name	Equips	Windstrider Chest	
covered	equip.WindstriderFeet.name	Equips	Windstrider Shoes	
covered	equip.WindstriderLegs.name	Equips	Windstrider Legs	
covered	equip.Winged Helm.name	Equips	Winged Helm	
covered	equip.Wings of Valor.name	Equips	Wings of Valor	
covered	equip.Witchsteps.name	Equips	Witchsteps	
covered	equip.Wizard_1.name	Equips	Jupiter's Wrath	
covered	equip.Wizard_2.name	Equips	Voltaic Overdraw	
covered	equip.Wizard_3.name	Equips	Eye of the Storm	
covered	equip.Wizard_4.name	Equips	Stonewake	
covered	equip.Wizard_5.name	Equips	Focused Amplification	
covered	equip.Wizard_6.name	Equips	Mana Surge	
covered	equip.Wizard_7.name	Equips	Arcane Barrier	
covered	equip.Wizard_Artifact_1.name	Grimoires	Tempest Engine	
covered	equip.Wizard_Artifact_2.name	Grimoires	Frozen Dominion	
covered	equip.Wizard_Artifact_3.name	Grimoires	Meteoric Cataclysm	
covered	equip.Wizardry Hat.name	Equips	Wizardry Hat	
covered	equip.Wolfcrest Shield.name	Equips	Wolfcrest Shield	
covered	equip.Wooden Guard.name	Equips	Wooden Guard	
covered	equip.Wraith of Dawn.name	Equips	Wraith of Dawn	
covered	equip.Wraithlight.name	Equips	Wraithlight	
covered	equip.Zephyrlight.name	Equips	Zephyrlight	
covered	gem.AerialShot Gem.affix	Gems	Aerial Shot	
covered	gem.AerialShot Gem.name	Gems	Aerial Shot Gem	
covered	gem.ArrowShower Gem.affix	Gems	Arrow Shower	
covered	gem.ArrowShower Gem.name	Gems	Arrow Shower Gem	
covered	gem.AtkSpd Gem.affix	Gems	Tempo	
covered	gem.AtkSpd Gem.name	Gems	Tempo Gem	
covered	gem.AxeArc Gem.affix	Gems	Twin Cleave	
covered	gem.AxeArc Gem.name	Gems	Twin Cleave Gem	
covered	gem.AxeThrow Gem.affix	Gems	Axe Throw	
covered	gem.AxeThrow Gem.name	Gems	Axe Throw Gem	
covered	gem.AxeVortex Gem.affix	Gems	Vortex Slash	
covered	gem.AxeVortex Gem.name	Gems	Vortex Slash Gem	
covered	gem.Bash Gem.affix	Gems	Bash	
covered	gem.Bash Gem.name	Gems	Bash Gem	
covered	gem.BladeDance Gem.affix	Gems	Blade Dance	
covered	gem.BladeDance Gem.name	Gems	Blade Dance Gem	
covered	gem.BoneSpear Gem.affix	Gems	Bone Spear	
covered	gem.BoneSpear Gem.name	Gems	Bone Spear Gem	
covered	gem.BoneSpikes Gem.affix	Gems	Bone Spikes	
covered	gem.BoneSpikes Gem.name	Gems	Bone Spikes Gem	
covered	gem.CastSpd Gem.affix	Gems	Focus	
covered	gem.CastSpd Gem.name	Gems	Focus Gem	
covered	gem.ChainLightning Gem.affix	Gems	Chain Lightning	
covered	gem.ChainLightning Gem.name	Gems	Chain Lightning Gem	
covered	gem.ConsecratedGround Gem.affix	Gems	Consecrated Ground	
covered	gem.ConsecratedGround Gem.name	Gems	Consecrated Ground Gem	
covered	gem.Consecration Gem.affix	Gems	Consecration	
covered	gem.Consecration Gem.name	Gems	Consecration Gem	
covered	gem.CorpseExplosionEnemy Gem.affix	Gems	Corpse Explosion	
covered	gem.CorpseExplosionEnemy Gem.name	Gems	Corpse Explosion Gem	
